wavname,start,end
./wavs/garb/cn/data_thchs30/train/A7_210.wav,86958,117650
./wavs/garb/cn/data_thchs30/data/B2_316.wav,150414,169646
./wavs/garb/en/LibriSpeech/train-clean-360/5401/39508/5401-39508-0034.flac,109282,147030
./wavs/garb/en/LibriSpeech/train-clean-360/7117/86710/7117-86710-0076.flac,100493,144810
./wavs/garb/cn/data_thchs30/data/C14_501.wav,49445,90546
./wavs/garb/en/LibriSpeech/train-clean-100/4214/7146/4214-7146-0006.flac,55309,111555
./wavs/garb/en/LibriSpeech/train-clean-100/2989/138035/2989-138035-0020.flac,107210,164148
./wavs/garb/en/LibriSpeech/train-clean-360/7314/93276/7314-93276-0012.flac,89337,127472
./wavs/garb/en/LibriSpeech/train-clean-360/3945/29110/3945-29110-0013.flac,4673,41196
./wavs/garb/cn/data_thchs30/train/C23_613.wav,98218,126315
./wavs/garb/en/LibriSpeech/train-clean-100/201/122255/201-122255-0034.flac,71915,115185
./wavs/garb/cn/data_thchs30/dev/B4_475.wav,61996,75737
./wavs/garb/en/LibriSpeech/train-clean-360/8388/278289/8388-278289-0052.flac,7597,62075
./wavs/garb/en/LibriSpeech/train-clean-360/1264/129805/1264-129805-0011.flac,130679,208468
./wavs/garb/en/LibriSpeech/train-clean-360/7933/113273/7933-113273-0033.flac,171139,195295
./wavs/garb/en/LibriSpeech/train-clean-360/953/130625/953-130625-0008.flac,114522,182370
./wavs/garb/en/LibriSpeech/train-clean-360/3825/134148/3825-134148-0023.flac,17154,82053
./wavs/garb/cn/data_thchs30/train/B31_273.wav,14893,66846
./wavs/garb/cn/data_thchs30/data/A2_12.wav,81924,125223
./wavs/garb/en/LibriSpeech/train-clean-360/8195/117382/8195-117382-0091.flac,68295,146976
./wavs/garb/en/LibriSpeech/train-clean-360/7538/100044/7538-100044-0033.flac,114594,192938
./wavs/garb/en/LibriSpeech/train-clean-360/986/129388/986-129388-0079.flac,64302,91810
./wavs/garb/cn/data_thchs30/data/B2_471.wav,49675,92222
./wavs/garb/en/LibriSpeech/train-clean-360/231/119253/231-119253-0007.flac,93787,167324
./wavs/garb/cn/data_thchs30/data/C23_728.wav,14858,69034
./wavs/garb/cn/data_thchs30/data/B2_300.wav,46469,77170
./wavs/garb/en/LibriSpeech/train-clean-360/1383/130532/1383-130532-0022.flac,70363,103602
./wavs/garb/en/LibriSpeech/train-clean-360/2774/131722/2774-131722-0049.flac,99069,198252
./wavs/garb/en/LibriSpeech/train-clean-360/8459/292347/8459-292347-0001.flac,37104,64504
./wavs/garb/en/LibriSpeech/train-clean-360/5985/300208/5985-300208-0007.flac,134867,167101
./wavs/garb/cn/data_thchs30/data/C12_713.wav,75575,132858
./wavs/garb/en/LibriSpeech/train-clean-360/7752/110526/7752-110526-0014.flac,115155,210543
./wavs/garb/en/LibriSpeech/train-clean-360/3025/12971/3025-12971-0048.flac,154959,254305
./wavs/garb/cn/data_thchs30/train/B12_463.wav,98742,127781
./wavs/garb/en/LibriSpeech/train-clean-360/8575/290351/8575-290351-0010.flac,76709,158077
./wavs/garb/en/LibriSpeech/train-clean-360/6037/59239/6037-59239-0018.flac,96514,121029
./wavs/garb/en/LibriSpeech/train-clean-360/2573/178449/2573-178449-0030.flac,172396,213674
./wavs/garb/cn/data_thchs30/train/A32_166.wav,64804,110856
./wavs/garb/cn/data_thchs30/data/A11_153.wav,9991,35223
./wavs/garb/cn/data_thchs30/data/A6_65.wav,63539,92852
./wavs/garb/en/LibriSpeech/train-clean-100/7511/102419/7511-102419-0054.flac,4678,50496
./wavs/garb/cn/data_thchs30/data/A12_26.wav,40523,79224
./wavs/garb/en/LibriSpeech/train-clean-360/7335/290365/7335-290365-0061.flac,76483,138020
./wavs/garb/en/LibriSpeech/train-clean-360/2162/185436/2162-185436-0009.flac,143436,189886
./wavs/garb/cn/data_thchs30/train/A11_165.wav,41848,101612
./wavs/garb/cn/data_thchs30/train/C2_512.wav,36360,69352
./wavs/garb/en/LibriSpeech/train-clean-360/6686/216563/6686-216563-0090.flac,97521,156605
./wavs/garb/cn/data_thchs30/data/C4_569.wav,55467,111367
./wavs/garb/en/LibriSpeech/train-clean-100/5339/14133/5339-14133-0046.flac,154596,216383
./wavs/garb/en/LibriSpeech/train-clean-100/7190/90542/7190-90542-0039.flac,118800,153288
./wavs/garb/cn/data_thchs30/train/B8_356.wav,4606,59744
./wavs/garb/cn/data_thchs30/train/C12_593.wav,49728,137088
./wavs/garb/en/LibriSpeech/train-clean-360/2397/162253/2397-162253-0036.flac,3475,59353
./wavs/garb/en/LibriSpeech/train-clean-360/3230/137483/3230-137483-0095.flac,76258,135847
./wavs/garb/cn/data_thchs30/data/D12_916.wav,9031,111062
./wavs/garb/en/LibriSpeech/train-clean-100/89/219/89-219-0057.flac,86939,121716
./wavs/garb/cn/data_thchs30/data/A4_247.wav,97947,149828
./wavs/garb/cn/data_thchs30/train/A19_21.wav,74542,106222
./wavs/garb/en/LibriSpeech/train-clean-360/1754/140639/1754-140639-0026.flac,121687,190452
./wavs/garb/cn/data_thchs30/data/B7_265.wav,14598,62178
./wavs/garb/en/LibriSpeech/train-clean-360/3289/171107/3289-171107-0003.flac,31597,103979
./wavs/garb/cn/data_thchs30/data/A7_104.wav,92928,148049
./wavs/garb/en/LibriSpeech/train-clean-360/6518/66470/6518-66470-0018.flac,104722,144036
./wavs/garb/en/LibriSpeech/train-clean-360/5400/34479/5400-34479-0026.flac,183420,254432
./wavs/garb/en/LibriSpeech/train-clean-100/1116/132851/1116-132851-0019.flac,8314,29401
./wavs/garb/en/LibriSpeech/train-clean-360/548/126961/548-126961-0013.flac,124252,219311
./wavs/garb/en/LibriSpeech/train-clean-360/6294/85684/6294-85684-0034.flac,69965,139547
./wavs/garb/en/LibriSpeech/train-clean-360/231/127936/231-127936-0039.flac,53438,97777
./wavs/garb/en/LibriSpeech/train-clean-100/7067/76047/7067-76047-0030.flac,100049,213082
./wavs/garb/en/LibriSpeech/train-clean-360/8421/283462/8421-283462-0033.flac,116153,148870
./wavs/garb/cn/data_thchs30/data/A23_174.wav,17010,92132
./wavs/garb/cn/data_thchs30/train/A19_176.wav,75769,120405
./wavs/garb/en/LibriSpeech/train-clean-100/4014/186179/4014-186179-0020.flac,62407,150144
./wavs/garb/en/LibriSpeech/train-clean-360/6339/65534/6339-65534-0045.flac,83015,196307
./wavs/garb/en/LibriSpeech/train-clean-360/5606/54666/5606-54666-0010.flac,145909,160049
./wavs/garb/en/LibriSpeech/train-clean-360/4806/26894/4806-26894-0047.flac,49114,109352
./wavs/garb/en/LibriSpeech/train-clean-360/6395/84349/6395-84349-0022.flac,4962,38377
./wavs/garb/en/LibriSpeech/train-clean-360/1018/133447/1018-133447-0059.flac,40382,166878
./wavs/garb/en/LibriSpeech/train-clean-360/1053/132821/1053-132821-0032.flac,41661,115868
./wavs/garb/en/LibriSpeech/train-clean-360/5746/48362/5746-48362-0056.flac,141639,198119
./wavs/garb/cn/data_thchs30/data/C18_520.wav,55489,157769
./wavs/garb/en/LibriSpeech/train-clean-360/4535/279852/4535-279852-0036.flac,3853,31580
./wavs/garb/en/LibriSpeech/train-clean-100/4898/28461/4898-28461-0044.flac,50583,92001
./wavs/garb/en/LibriSpeech/train-clean-360/2570/157243/2570-157243-0077.flac,106357,134354
./wavs/garb/en/LibriSpeech/train-clean-360/22/121148/22-121148-0060.flac,5848,85892
./wavs/garb/en/LibriSpeech/train-clean-360/4039/184265/4039-184265-0013.flac,128153,153077
./wavs/garb/en/LibriSpeech/train-clean-360/1337/10674/1337-10674-0025.flac,16251,40928
./wavs/garb/en/LibriSpeech/train-clean-360/5918/46890/5918-46890-0062.flac,163450,220324
./wavs/garb/en/LibriSpeech/train-clean-360/9023/296468/9023-296468-0059.flac,84776,196933
./wavs/garb/en/LibriSpeech/train-clean-360/979/128678/979-128678-0021.flac,3677,37478
./wavs/garb/cn/data_thchs30/train/A23_232.wav,70640,118865
./wavs/garb/en/LibriSpeech/train-clean-360/7957/39967/7957-39967-0012.flac,161888,211464
./wavs/garb/en/LibriSpeech/train-clean-360/803/139753/803-139753-0024.flac,61294,88096
./wavs/garb/cn/data_thchs30/test/D12_877.wav,53897,112649
./wavs/garb/en/LibriSpeech/train-clean-360/2039/141209/2039-141209-0008.flac,62965,111100
./wavs/garb/cn/data_thchs30/train/C6_609.wav,66968,94819
./wavs/garb/cn/data_thchs30/test/D6_834.wav,23819,55731
./wavs/garb/cn/data_thchs30/train/B2_373.wav,64958,105446
./wavs/garb/en/LibriSpeech/train-clean-100/5022/29411/5022-29411-0008.flac,130344,164514
./wavs/garb/en/LibriSpeech/train-clean-360/7316/10642/7316-10642-0004.flac,151086,170097
./wavs/garb/en/LibriSpeech/train-clean-360/7134/67233/7134-67233-0001.flac,183877,204418
./wavs/garb/en/LibriSpeech/train-clean-100/7367/86737/7367-86737-0074.flac,101527,192744
./wavs/garb/en/LibriSpeech/train-clean-360/70/121130/70-121130-0024.flac,108162,217640
./wavs/garb/en/LibriSpeech/train-clean-360/4243/14929/4243-14929-0030.flac,136916,189553
./wavs/garb/en/LibriSpeech/train-clean-100/8629/261140/8629-261140-0007.flac,105745,135927
./wavs/garb/en/LibriSpeech/train-clean-360/1456/130545/1456-130545-0019.flac,102287,134681
./wavs/garb/en/LibriSpeech/train-clean-360/7833/102239/7833-102239-0003.flac,155388,201259
./wavs/garb/cn/data_thchs30/data/D8_947.wav,9005,33745
./wavs/garb/cn/data_thchs30/train/A34_87.wav,26864,93606
./wavs/garb/cn/data_thchs30/data/D8_908.wav,39695,80438
./wavs/garb/cn/data_thchs30/dev/A12_137.wav,77711,92783
./wavs/garb/en/LibriSpeech/train-clean-360/6330/66016/6330-66016-0027.flac,72292,114491
./wavs/garb/en/LibriSpeech/train-clean-100/441/130108/441-130108-0021.flac,144715,237603
./wavs/garb/en/LibriSpeech/train-clean-360/1547/130184/1547-130184-0033.flac,105675,148278
./wavs/garb/en/LibriSpeech/train-clean-100/730/359/730-359-0019.flac,66239,143977
./wavs/garb/en/LibriSpeech/train-clean-360/3114/170976/3114-170976-0014.flac,101554,157302
./wavs/garb/cn/data_thchs30/data/C8_649.wav,7171,41210
./wavs/garb/cn/data_thchs30/dev/A22_133.wav,70375,105523
./wavs/garb/en/LibriSpeech/train-clean-360/5985/300208/5985-300208-0001.flac,112621,205209
./wavs/garb/cn/data_thchs30/data/A34_113.wav,12837,61336
./wavs/garb/cn/data_thchs30/data/B15_363.wav,9289,82581
./wavs/garb/cn/data_thchs30/data/B32_405.wav,62545,128061
./wavs/garb/en/LibriSpeech/train-clean-360/3638/758/3638-758-0025.flac,132297,183448
./wavs/garb/en/LibriSpeech/train-clean-360/122/121730/122-121730-0029.flac,109223,174932
./wavs/garb/cn/data_thchs30/data/B12_317.wav,10707,71119
./wavs/garb/cn/data_thchs30/data/A36_143.wav,72491,104578
./wavs/garb/en/LibriSpeech/train-clean-100/2196/174172/2196-174172-0035.flac,51877,92197
./wavs/garb/cn/data_thchs30/data/B34_253.wav,91502,130554
./wavs/garb/en/LibriSpeech/train-clean-360/362/123049/362-123049-0023.flac,61833,106296
./wavs/garb/cn/data_thchs30/train/C4_594.wav,10381,99097
./wavs/garb/en/LibriSpeech/train-clean-360/3825/134148/3825-134148-0016.flac,133186,190009
./wavs/garb/cn/data_thchs30/test/D32_874.wav,20062,70495
./wavs/garb/en/LibriSpeech/train-clean-360/3171/68344/3171-68344-0043.flac,74165,135594
./wavs/garb/en/LibriSpeech/train-clean-360/7460/104483/7460-104483-0045.flac,55670,99099
./wavs/garb/en/LibriSpeech/train-clean-360/4145/34497/4145-34497-0035.flac,132024,196988
./wavs/garb/cn/data_thchs30/data/B4_297.wav,66254,139417
./wavs/garb/en/LibriSpeech/train-clean-360/4039/184266/4039-184266-0008.flac,120994,151074
./wavs/garb/cn/data_thchs30/train/B32_460.wav,12896,74836
./wavs/garb/en/LibriSpeech/train-clean-100/6385/220959/6385-220959-0019.flac,47674,60261
./wavs/garb/en/LibriSpeech/train-clean-100/8609/283227/8609-283227-0028.flac,57705,106174
./wavs/garb/en/LibriSpeech/train-clean-360/8718/295197/8718-295197-0011.flac,123105,185204
./wavs/garb/en/LibriSpeech/train-clean-360/6458/232057/6458-232057-0041.flac,24678,62807
./wavs/garb/en/LibriSpeech/train-clean-360/231/127936/231-127936-0048.flac,117368,166395
./wavs/garb/en/LibriSpeech/train-clean-360/6233/36633/6233-36633-0020.flac,107759,182104
./wavs/garb/en/LibriSpeech/train-clean-360/5513/39477/5513-39477-0039.flac,73731,113687
./wavs/garb/cn/data_thchs30/data/D7_910.wav,13847,40434
./wavs/garb/en/LibriSpeech/train-clean-360/6099/69550/6099-69550-0024.flac,124781,171789
./wavs/garb/en/LibriSpeech/train-clean-360/4246/12545/4246-12545-0006.flac,3023,37667
./wavs/garb/en/LibriSpeech/train-clean-360/7240/92202/7240-92202-0036.flac,148047,246103
./wavs/garb/cn/data_thchs30/dev/C14_594.wav,80603,120627
./wavs/garb/en/LibriSpeech/train-clean-360/2004/147967/2004-147967-0012.flac,166415,211206
./wavs/garb/cn/data_thchs30/train/A4_194.wav,59442,91561
./wavs/garb/cn/data_thchs30/train/C22_639.wav,68147,151130
./wavs/garb/en/LibriSpeech/train-clean-100/2817/142380/2817-142380-0032.flac,185491,256061
./wavs/garb/en/LibriSpeech/train-clean-360/8855/283242/8855-283242-0008.flac,105306,156302
./wavs/garb/cn/data_thchs30/test/D6_888.wav,6230,58693
./wavs/garb/en/LibriSpeech/train-clean-360/1445/139387/1445-139387-0045.flac,62408,128151
./wavs/garb/en/LibriSpeech/train-clean-100/8095/274346/8095-274346-0006.flac,78487,140116
./wavs/garb/en/LibriSpeech/train-clean-360/1290/135762/1290-135762-0034.flac,42126,109480
./wavs/garb/en/LibriSpeech/train-clean-100/8468/295198/8468-295198-0026.flac,94389,159962
./wavs/garb/en/LibriSpeech/train-clean-100/125/121342/125-121342-0001.flac,108953,146654
./wavs/garb/en/LibriSpeech/train-clean-360/5604/26956/5604-26956-0009.flac,68654,129250
./wavs/garb/en/LibriSpeech/train-clean-360/7816/108621/7816-108621-0039.flac,100648,124772
./wavs/garb/cn/data_thchs30/train/C19_687.wav,10647,84523
./wavs/garb/en/LibriSpeech/train-clean-100/7859/102519/7859-102519-0031.flac,81868,165524
./wavs/garb/cn/data_thchs30/data/C13_530.wav,83167,137860
./wavs/garb/en/LibriSpeech/train-clean-360/4719/25766/4719-25766-0033.flac,76352,160643
./wavs/garb/en/LibriSpeech/train-clean-360/64/73712/64-73712-0007.flac,99454,139068
./wavs/garb/cn/data_thchs30/test/D21_817.wav,13681,87755
./wavs/garb/cn/data_thchs30/data/A8_39.wav,66919,92435
./wavs/garb/en/LibriSpeech/train-clean-360/7704/106969/7704-106969-0045.flac,74229,116342
./wavs/garb/cn/data_thchs30/train/A2_83.wav,8040,41990
./wavs/garb/cn/data_thchs30/data/C22_616.wav,71881,102639
./wavs/garb/cn/data_thchs30/train/C4_555.wav,24561,67246
./wavs/garb/en/LibriSpeech/train-clean-360/1678/142279/1678-142279-0061.flac,96657,153944
./wavs/garb/cn/data_thchs30/train/A34_139.wav,5694,53186
./wavs/garb/en/LibriSpeech/train-clean-100/669/129061/669-129061-0003.flac,8799,68125
./wavs/garb/en/LibriSpeech/train-clean-360/2498/134786/2498-134786-0017.flac,12201,18659
./wavs/garb/en/LibriSpeech/train-clean-360/5731/50777/5731-50777-0033.flac,140937,211736
./wavs/garb/en/LibriSpeech/train-clean-360/5606/54666/5606-54666-0038.flac,63225,138380
./wavs/garb/en/LibriSpeech/train-clean-360/7416/103126/7416-103126-0024.flac,137388,167123
./wavs/garb/en/LibriSpeech/train-clean-360/4098/11547/4098-11547-0005.flac,120467,210847
./wavs/garb/cn/data_thchs30/test/D8_872.wav,73045,122992
./wavs/garb/en/LibriSpeech/train-clean-360/38/121024/38-121024-0103.flac,100386,181892
./wavs/garb/en/LibriSpeech/train-clean-100/7148/59157/7148-59157-0013.flac,40081,47644
./wavs/garb/en/LibriSpeech/train-clean-360/373/130974/373-130974-0014.flac,122640,202307
./wavs/garb/en/LibriSpeech/train-clean-360/93/126209/93-126209-0029.flac,81912,136998
./wavs/garb/en/LibriSpeech/train-clean-100/6476/96661/6476-96661-0011.flac,65740,123239
./wavs/garb/cn/data_thchs30/train/A8_18.wav,51984,94918
./wavs/garb/en/LibriSpeech/train-clean-360/561/126313/561-126313-0026.flac,93237,124615
./wavs/garb/cn/data_thchs30/test/D8_898.wav,57005,86285
./wavs/garb/en/LibriSpeech/train-clean-100/6818/68772/6818-68772-0010.flac,119298,187621
./wavs/garb/cn/data_thchs30/data/A13_201.wav,33192,77936
./wavs/garb/en/LibriSpeech/train-clean-100/2843/152918/2843-152918-0055.flac,131167,173754
./wavs/garb/en/LibriSpeech/train-clean-360/2272/150674/2272-150674-0007.flac,88404,133620
./wavs/garb/cn/data_thchs30/test/D31_862.wav,55733,105932
./wavs/garb/en/LibriSpeech/train-clean-360/7145/87280/7145-87280-0079.flac,6480,66391
./wavs/garb/cn/data_thchs30/train/B31_467.wav,86148,165208
./wavs/garb/en/LibriSpeech/train-clean-360/6258/49755/6258-49755-0059.flac,72025,136986
./wavs/garb/en/LibriSpeech/train-clean-100/7402/90848/7402-90848-0022.flac,50628,89753
./wavs/garb/cn/data_thchs30/data/D31_936.wav,83983,146200
./wavs/garb/cn/data_thchs30/test/D4_912.wav,64657,98590
./wavs/garb/en/LibriSpeech/train-clean-360/8388/275212/8388-275212-0038.flac,138637,168682
./wavs/garb/cn/data_thchs30/data/B6_380.wav,42264,98679
./wavs/garb/en/LibriSpeech/train-clean-360/288/131218/288-131218-0008.flac,87263,167680
./wavs/garb/cn/data_thchs30/data/C19_618.wav,43172,111341
./wavs/garb/en/LibriSpeech/train-clean-100/458/126294/458-126294-0004.flac,145099,192025
./wavs/garb/en/LibriSpeech/train-clean-360/7881/110131/7881-110131-0005.flac,171028,211313
./wavs/garb/en/LibriSpeech/train-clean-360/6054/41610/6054-41610-0032.flac,153948,184929
./wavs/garb/en/LibriSpeech/train-clean-360/6233/61741/6233-61741-0000.flac,85509,129411
./wavs/garb/cn/data_thchs30/data/A33_18.wav,70034,100757
./wavs/garb/en/LibriSpeech/train-clean-360/345/1129/345-1129-0021.flac,89167,115792
./wavs/garb/en/LibriSpeech/train-clean-360/5583/38026/5583-38026-0039.flac,78152,142346
./wavs/garb/cn/data_thchs30/data/C32_694.wav,150523,192048
./wavs/garb/en/LibriSpeech/train-clean-100/7302/86814/7302-86814-0006.flac,128472,173601
./wavs/garb/en/LibriSpeech/train-clean-360/3790/39761/3790-39761-0044.flac,95807,220786
./wavs/garb/cn/data_thchs30/train/A32_209.wav,12941,64561
./wavs/garb/cn/data_thchs30/data/D8_972.wav,128011,145866
./wavs/garb/en/LibriSpeech/train-clean-100/1081/125237/1081-125237-0031.flac,115392,154327
./wavs/garb/en/LibriSpeech/train-clean-100/7113/86041/7113-86041-0098.flac,182193,232695
./wavs/garb/cn/data_thchs30/test/D31_829.wav,60464,114844
./wavs/garb/cn/data_thchs30/train/A11_201.wav,277,76698
./wavs/garb/en/LibriSpeech/train-clean-360/4290/7622/4290-7622-0046.flac,5312,96135
./wavs/garb/en/LibriSpeech/train-clean-360/1731/142320/1731-142320-0109.flac,178100,233960
./wavs/garb/cn/data_thchs30/train/B15_420.wav,115088,146557
./wavs/garb/en/LibriSpeech/train-clean-100/211/122425/211-122425-0046.flac,3942,29011
./wavs/garb/en/LibriSpeech/train-clean-360/28/12332/28-12332-0101.flac,61516,79805
./wavs/garb/en/LibriSpeech/train-clean-360/4595/45218/4595-45218-0035.flac,113399,151488
./wavs/garb/cn/data_thchs30/data/C21_562.wav,7295,44138
./wavs/garb/en/LibriSpeech/train-clean-360/6300/39661/6300-39661-0050.flac,133024,205335
./wavs/garb/en/LibriSpeech/train-clean-360/7117/86710/7117-86710-0056.flac,188055,241511
./wavs/garb/cn/data_thchs30/data/B8_422.wav,37134,65071
./wavs/garb/cn/data_thchs30/train/C32_589.wav,10910,46795
./wavs/garb/cn/data_thchs30/data/D7_787.wav,87425,159847
./wavs/garb/cn/data_thchs30/train/B31_427.wav,128960,161713
./wavs/garb/cn/data_thchs30/data/D4_908.wav,47410,98056
./wavs/garb/cn/data_thchs30/train/C23_528.wav,70560,140101
./wavs/garb/cn/data_thchs30/test/D12_779.wav,17942,49707
./wavs/garb/en/LibriSpeech/train-clean-360/6519/69412/6519-69412-0033.flac,112068,211340
./wavs/garb/cn/data_thchs30/data/A6_95.wav,118844,140695
./wavs/garb/cn/data_thchs30/train/C17_541.wav,104511,174385
./wavs/garb/en/LibriSpeech/train-clean-100/26/495/26-495-0073.flac,103880,142248
./wavs/garb/cn/data_thchs30/test/D6_996.wav,20547,51850
./wavs/garb/en/LibriSpeech/train-clean-360/8506/293168/8506-293168-0024.flac,96460,129907
./wavs/garb/en/LibriSpeech/train-clean-100/2836/5355/2836-5355-0007.flac,113289,161863
./wavs/garb/cn/data_thchs30/data/A14_237.wav,94435,147491
./wavs/garb/en/LibriSpeech/train-clean-100/8014/112602/8014-112602-0029.flac,4098,36209
./wavs/garb/en/LibriSpeech/train-clean-100/211/122425/211-122425-0019.flac,127874,175068
./wavs/garb/en/LibriSpeech/train-clean-360/7733/106800/7733-106800-0000.flac,84072,181938
./wavs/garb/cn/data_thchs30/data/C12_660.wav,13546,28826
./wavs/garb/en/LibriSpeech/train-clean-360/8194/89390/8194-89390-0004.flac,101159,170195
./wavs/garb/cn/data_thchs30/train/A8_66.wav,68748,135171
./wavs/garb/en/LibriSpeech/train-clean-100/2691/156750/2691-156750-0001.flac,10292,83417
./wavs/garb/en/LibriSpeech/train-clean-360/8575/290351/8575-290351-0023.flac,99032,137798
./wavs/garb/en/LibriSpeech/train-clean-360/986/129388/986-129388-0091.flac,41588,55439
./wavs/garb/en/LibriSpeech/train-clean-360/639/124526/639-124526-0044.flac,93166,179992
./wavs/garb/en/LibriSpeech/train-clean-360/6574/120583/6574-120583-0015.flac,139614,212561
./wavs/garb/cn/data_thchs30/train/B33_287.wav,103007,130036
./wavs/garb/en/LibriSpeech/train-clean-360/3009/10328/3009-10328-0030.flac,178520,199460
