wav path,transcription,action,object,location,starting time,ending time
./wavs/speakers/AvR9dePW88IynbaE/802ab2b0-4521-11e9-a843-8db76f4b5e29.wav,Get me the newspaper,bring,newspaper,none,8837,33490
./wavs/speakers/AvR9dePW88IynbaE/8071c670-4524-11e9-a843-8db76f4b5e29.wav,Set my device to Chinese,change language,Chinese,none,4573,34807
./wavs/speakers/AvR9dePW88IynbaE/813f3a80-4522-11e9-a843-8db76f4b5e29.wav,Turn on the kitchen lights,activate,lights,kitchen,8702,36398
./wavs/speakers/AvR9dePW88IynbaE/8184af50-451f-11e9-a843-8db76f4b5e29.wav,Stop the music,deactivate,music,none,11166,30445
./wavs/speakers/AvR9dePW88IynbaE/83034e20-4521-11e9-a843-8db76f4b5e29.wav,Bring the newspaper,bring,newspaper,none,8316,26276
./wavs/speakers/AvR9dePW88IynbaE/83eb20a0-4522-11e9-a843-8db76f4b5e29.wav,Switch on the kitchen lights,activate,lights,kitchen,6076,32426
./wavs/speakers/AvR9dePW88IynbaE/844b2580-4523-11e9-a843-8db76f4b5e29.wav,Increase the temperature in the kitchen,increase,heat,kitchen,5515,33369
./wavs/speakers/AvR9dePW88IynbaE/85a39b80-4521-11e9-a843-8db76f4b5e29.wav,Bring newspaper,bring,newspaper,none,9636,29335
./wavs/speakers/AvR9dePW88IynbaE/867af340-4522-11e9-a843-8db76f4b5e29.wav,Turn the lights on in the kitchen,activate,lights,kitchen,7412,34514
./wavs/speakers/AvR9dePW88IynbaE/86c74910-4523-11e9-a843-8db76f4b5e29.wav,Increase the heating in the kitchen,increase,heat,kitchen,5951,31758
./wavs/speakers/AvR9dePW88IynbaE/871f29e0-451f-11e9-a843-8db76f4b5e29.wav,Put on the music,activate,music,none,7673,30000
./wavs/speakers/AvR9dePW88IynbaE/887fe070-4521-11e9-a843-8db76f4b5e29.wav,Go get the newspaper,bring,newspaper,none,8749,30798
./wavs/speakers/AvR9dePW88IynbaE/89402dc0-4522-11e9-a843-8db76f4b5e29.wav,Switch on the lights in the kitchen,activate,lights,kitchen,11860,37871
./wavs/speakers/AvR9dePW88IynbaE/89556e00-4523-11e9-a843-8db76f4b5e29.wav,Turn up the heat in the kitchen,increase,heat,kitchen,5295,26880
./wavs/speakers/AvR9dePW88IynbaE/8b2f9720-4521-11e9-a843-8db76f4b5e29.wav,Fetch the newspaper,bring,newspaper,none,10489,34407
./wavs/speakers/AvR9dePW88IynbaE/8bd90ba0-4523-11e9-a843-8db76f4b5e29.wav,Turn the heat up in the kitchen,increase,heat,kitchen,6452,31174
./wavs/speakers/AvR9dePW88IynbaE/8c06a0c0-4522-11e9-a843-8db76f4b5e29.wav,Lights on in the kitchen,activate,lights,kitchen,5698,31551
./wavs/speakers/AvR9dePW88IynbaE/8de34570-4521-11e9-a843-8db76f4b5e29.wav,Bring me some juice,bring,juice,none,12013,31432
./wavs/speakers/AvR9dePW88IynbaE/8dfb9d80-4523-11e9-a843-8db76f4b5e29.wav,Kitchen heat up,increase,heat,kitchen,9138,23017
./wavs/speakers/AvR9dePW88IynbaE/8f6dd5b0-4524-11e9-a843-8db76f4b5e29.wav,Set my phone's language to Chinese,change language,Chinese,none,7210,42598
./wavs/speakers/AvR9dePW88IynbaE/90b04820-4521-11e9-a843-8db76f4b5e29.wav,Get me some juice,bring,juice,none,9537,28049
./wavs/speakers/AvR9dePW88IynbaE/91fee0d0-4524-11e9-a843-8db76f4b5e29.wav,Set my phone's language to German,change language,German,none,5302,36085
./wavs/speakers/AvR9dePW88IynbaE/936c5ae0-4521-11e9-a843-8db76f4b5e29.wav,Bring some juice,bring,juice,none,8861,28327
./wavs/speakers/AvR9dePW88IynbaE/9385eb70-4523-11e9-a843-8db76f4b5e29.wav,Turn the temperature in the bedroom up,increase,heat,bedroom,5973,32685
./wavs/speakers/AvR9dePW88IynbaE/94c15c30-4524-11e9-a843-8db76f4b5e29.wav,Set my phone's language to Korean,change language,Korean,none,6718,38070
./wavs/speakers/AvR9dePW88IynbaE/95cabd40-4521-11e9-a843-8db76f4b5e29.wav,Bring juice,bring,juice,none,9694,20813
./wavs/speakers/AvR9dePW88IynbaE/96032070-4523-11e9-a843-8db76f4b5e29.wav,Turn up the bedroom heat,increase,heat,bedroom,8035,28468
./wavs/speakers/AvR9dePW88IynbaE/975d8ae0-4524-11e9-a843-8db76f4b5e29.wav,Set my phone's language to English,change language,English,none,4952,35056
./wavs/speakers/AvR9dePW88IynbaE/98506bd0-4523-11e9-a843-8db76f4b5e29.wav,Turn the bedroom heat up,increase,heat,bedroom,7178,29102
./wavs/speakers/AvR9dePW88IynbaE/98a41c00-4521-11e9-a843-8db76f4b5e29.wav,Go get me some juice,bring,juice,none,12013,33222
./wavs/speakers/AvR9dePW88IynbaE/9a8bb5d0-4523-11e9-a843-8db76f4b5e29.wav,Bedroom heat up,increase,heat,bedroom,7598,23001
./wavs/speakers/AvR9dePW88IynbaE/9cfc8ec0-4523-11e9-a843-8db76f4b5e29.wav,Increase the temperature in the bedroom,increase,heat,bedroom,5951,33679
./wavs/speakers/AvR9dePW88IynbaE/9dfc0f50-4521-11e9-a843-8db76f4b5e29.wav,Get me my socks,bring,socks,none,10761,29413
./wavs/speakers/AvR9dePW88IynbaE/a042a3f0-4521-11e9-a843-8db76f4b5e29.wav,Bring socks,bring,socks,none,10132,23287
./wavs/speakers/AvR9dePW88IynbaE/a21703e0-4523-11e9-a843-8db76f4b5e29.wav,Turn up the washroom temperature,increase,heat,washroom,5951,31508
./wavs/speakers/AvR9dePW88IynbaE/a29e9550-4521-11e9-a843-8db76f4b5e29.wav,Bring my socks,bring,socks,none,10935,26935
./wavs/speakers/AvR9dePW88IynbaE/a4d56090-4523-11e9-a843-8db76f4b5e29.wav,Turn the temperature up in the washroom,increase,heat,washroom,5428,35445
./wavs/speakers/AvR9dePW88IynbaE/a54c0210-4521-11e9-a843-8db76f4b5e29.wav,Go get me my socks,bring,socks,none,10043,32009
./wavs/speakers/AvR9dePW88IynbaE/a743c880-4523-11e9-a843-8db76f4b5e29.wav,Turn up the heat in the washroom,increase,heat,washroom,7496,32719
./wavs/speakers/AvR9dePW88IynbaE/a76d5410-4524-11e9-a843-8db76f4b5e29.wav,Turn the washroom lights off,deactivate,lights,washroom,5525,33682
./wavs/speakers/AvR9dePW88IynbaE/a7d237c0-4521-11e9-a843-8db76f4b5e29.wav,Fetch my socks,bring,socks,none,8279,28211
./wavs/speakers/AvR9dePW88IynbaE/a9a9efe0-451f-11e9-a843-8db76f4b5e29.wav,Turn on the kitchen lights,activate,lights,kitchen,8392,31770
./wavs/speakers/AvR9dePW88IynbaE/a9c3bca0-4523-11e9-a843-8db76f4b5e29.wav,Turn the heat up in the washroom,increase,heat,washroom,6320,32756
./wavs/speakers/AvR9dePW88IynbaE/aa5befe0-4521-11e9-a843-8db76f4b5e29.wav,Bring me my shoes,bring,shoes,none,9753,31507
./wavs/speakers/AvR9dePW88IynbaE/abfe9170-4523-11e9-a843-8db76f4b5e29.wav,Washroom heat up,increase,heat,washroom,5917,22658
./wavs/speakers/AvR9dePW88IynbaE/acca57d0-4521-11e9-a843-8db76f4b5e29.wav,Get me my shoes,bring,shoes,none,7320,27902
./wavs/speakers/AvR9dePW88IynbaE/ad2497b0-451f-11e9-a843-8db76f4b5e29.wav,Switch on the kitchen lights,activate,lights,kitchen,6760,32390
./wavs/speakers/AvR9dePW88IynbaE/ae89d030-4523-11e9-a843-8db76f4b5e29.wav,Increase the temperature in the washroom,increase,heat,washroom,4996,36829
./wavs/speakers/AvR9dePW88IynbaE/af0e5460-4521-11e9-a843-8db76f4b5e29.wav,Bring shoes,bring,shoes,none,8427,24356
./wavs/speakers/AvR9dePW88IynbaE/af21aac0-4520-11e9-a843-8db76f4b5e29.wav,Turn up the temperature in the kitchen,increase,heat,kitchen,9298,44119
./wavs/speakers/AvR9dePW88IynbaE/b10a3980-4523-11e9-a843-8db76f4b5e29.wav,Increase the heating in the washroom,increase,heat,washroom,6769,34407
./wavs/speakers/AvR9dePW88IynbaE/b17171b0-4521-11e9-a843-8db76f4b5e29.wav,Bring my shoes,bring,shoes,none,9790,28331
./wavs/speakers/AvR9dePW88IynbaE/b1a69d60-451f-11e9-a843-8db76f4b5e29.wav,Turn the lights on in the kitchen,activate,lights,kitchen,11760,42081
./wavs/speakers/AvR9dePW88IynbaE/b308f710-4520-11e9-a843-8db76f4b5e29.wav,Turn the kitchen temperature up,increase,heat,kitchen,11406,41630
./wavs/speakers/AvR9dePW88IynbaE/b395ed70-4523-11e9-a843-8db76f4b5e29.wav,Turn up the bathroom temperature,increase,heat,washroom,5074,32301
./wavs/speakers/AvR9dePW88IynbaE/b4413380-4521-11e9-a843-8db76f4b5e29.wav,Go get me my shoes,bring,shoes,none,9687,39128
./wavs/speakers/AvR9dePW88IynbaE/b61608a0-4523-11e9-a843-8db76f4b5e29.wav,Turn the temperature up in the bathroom,increase,heat,washroom,6034,37089
./wavs/speakers/AvR9dePW88IynbaE/b641daf0-4520-11e9-a843-8db76f4b5e29.wav,Increase the temperature in the kitchen,increase,heat,kitchen,11506,46657
./wavs/speakers/AvR9dePW88IynbaE/b6b1be50-4521-11e9-a843-8db76f4b5e29.wav,Fetch my shoes,bring,shoes,none,8465,27830
./wavs/speakers/AvR9dePW88IynbaE/b899f460-4523-11e9-a843-8db76f4b5e29.wav,Turn up the heat in the bathroom,increase,heat,washroom,6584,30907
./wavs/speakers/AvR9dePW88IynbaE/ba49f5b0-4520-11e9-a843-8db76f4b5e29.wav,Increase the heating in the kitchen,increase,heat,kitchen,10292,40587
./wavs/speakers/AvR9dePW88IynbaE/bb1e7c60-4523-11e9-a843-8db76f4b5e29.wav,Turn the heat up in the bathroom,increase,heat,washroom,6495,33019
./wavs/speakers/AvR9dePW88IynbaE/bd9018a0-4523-11e9-a843-8db76f4b5e29.wav,Bathroom heat up,increase,heat,washroom,7792,24463
./wavs/speakers/AvR9dePW88IynbaE/bd9a0b10-4520-11e9-a843-8db76f4b5e29.wav,Turn up the heat in the kitchen,increase,heat,kitchen,11249,36097
./wavs/speakers/AvR9dePW88IynbaE/bf08d2c0-451f-11e9-a843-8db76f4b5e29.wav,Switch the kitchen lights on,activate,lights,kitchen,11049,37971
./wavs/speakers/AvR9dePW88IynbaE/c05ad160-4523-11e9-a843-8db76f4b5e29.wav,Increase the temperature in the bathroom,increase,heat,washroom,6801,36058
./wavs/speakers/AvR9dePW88IynbaE/c166f190-4520-11e9-a843-8db76f4b5e29.wav,Turn the heat up in the kitchen,increase,heat,kitchen,10826,40288
./wavs/speakers/AvR9dePW88IynbaE/c264a7f0-451f-11e9-a843-8db76f4b5e29.wav,Turn the kitchen lights on,activate,lights,kitchen,9553,34295
./wavs/speakers/AvR9dePW88IynbaE/c2b7d430-4523-11e9-a843-8db76f4b5e29.wav,Increase the heating in the bathroom,increase,heat,washroom,5914,32554
./wavs/speakers/AvR9dePW88IynbaE/c4595690-4520-11e9-a843-8db76f4b5e29.wav,Kitchen heat up,increase,heat,kitchen,11547,29754
./wavs/speakers/AvR9dePW88IynbaE/c8068010-4520-11e9-a843-8db76f4b5e29.wav,Turn up the temperature in the bedroom,increase,heat,bedroom,9283,37155
./wavs/speakers/AvR9dePW88IynbaE/cb8a9dc0-4520-11e9-a843-8db76f4b5e29.wav,Turn the temperature in the bedroom up,increase,heat,bedroom,13422,46687
./wavs/speakers/AvR9dePW88IynbaE/ce249f00-451f-11e9-a843-8db76f4b5e29.wav,Switch on the lights in the bedroom,activate,lights,bedroom,10114,37430
./wavs/speakers/AvR9dePW88IynbaE/ce7c8d90-4520-11e9-a843-8db76f4b5e29.wav,Turn up the bedroom heat,increase,heat,bedroom,9451,31596
./wavs/speakers/AvR9dePW88IynbaE/d1869940-4520-11e9-a843-8db76f4b5e29.wav,Turn the bedroom heat up,increase,heat,bedroom,9917,32711
./wavs/speakers/AvR9dePW88IynbaE/d4150c50-4520-11e9-a843-8db76f4b5e29.wav,Bedroom heat up,increase,heat,bedroom,8589,28094
./wavs/speakers/AvR9dePW88IynbaE/d42cf690-451f-11e9-a843-8db76f4b5e29.wav,Lights on in the bedroom,activate,lights,bedroom,9131,32202
./wavs/speakers/AvR9dePW88IynbaE/d49d32a0-4521-11e9-a843-8db76f4b5e29.wav,Set language to Chinese,change language,Chinese,none,9130,39448
./wavs/speakers/AvR9dePW88IynbaE/d5761b90-4523-11e9-a843-8db76f4b5e29.wav,Turn down the temperature in the kitchen,decrease,heat,kitchen,7315,37069
./wavs/speakers/AvR9dePW88IynbaE/d6f82480-451f-11e9-a843-8db76f4b5e29.wav,Bedroom lights on,activate,lights,bedroom,8718,28209
./wavs/speakers/AvR9dePW88IynbaE/d771cbe0-4520-11e9-a843-8db76f4b5e29.wav,Increase the temperature in the bedroom,increase,heat,bedroom,6719,39680
./wavs/speakers/AvR9dePW88IynbaE/d7a03970-4521-11e9-a843-8db76f4b5e29.wav,Set language to German,change language,German,none,7421,32711
./wavs/speakers/AvR9dePW88IynbaE/da6430e0-4520-11e9-a843-8db76f4b5e29.wav,Increase the heating in the bedroom,increase,heat,bedroom,8281,39017
./wavs/speakers/AvR9dePW88IynbaE/dacfa770-4521-11e9-a843-8db76f4b5e29.wav,Set language to Korean,change language,Korean,none,8544,35877
./wavs/speakers/AvR9dePW88IynbaE/dd61d920-4523-11e9-a843-8db76f4b5e29.wav,Turn the heat down in the kitchen,decrease,heat,kitchen,10241,36410
./wavs/speakers/AvR9dePW88IynbaE/ddab0200-4521-11e9-a843-8db76f4b5e29.wav,Set language to English,change language,English,none,6380,33456
./wavs/speakers/AvR9dePW88IynbaE/ddbcaab0-4520-11e9-a843-8db76f4b5e29.wav,Turn up the washroom temperature,increase,heat,washroom,11145,43927
./wavs/speakers/AvR9dePW88IynbaE/df8d92c0-4523-11e9-a843-8db76f4b5e29.wav,Kitchen heat down,decrease,heat,kitchen,10645,28692
./wavs/speakers/AvR9dePW88IynbaE/e0b6fef0-4520-11e9-a843-8db76f4b5e29.wav,Turn the temperature up in the washroom,increase,heat,washroom,7700,41004
./wavs/speakers/AvR9dePW88IynbaE/e0c64bc0-4521-11e9-a843-8db76f4b5e29.wav,Set my device to Chinese,change language,Chinese,none,7309,38021
./wavs/speakers/AvR9dePW88IynbaE/e3a45ae0-4520-11e9-a843-8db76f4b5e29.wav,Turn up the heat in the washroom,increase,heat,washroom,7883,39184
./wavs/speakers/AvR9dePW88IynbaE/e48f76d0-4523-11e9-a843-8db76f4b5e29.wav,Decrease the heating in the kitchen,decrease,heat,kitchen,5408,30881
./wavs/speakers/AvR9dePW88IynbaE/e6953940-4520-11e9-a843-8db76f4b5e29.wav,Turn the heat up in the washroom,increase,heat,washroom,8710,38301
./wavs/speakers/AvR9dePW88IynbaE/e771d640-4523-11e9-a843-8db76f4b5e29.wav,Turn down the temperature in the bedroom,decrease,heat,bedroom,4228,32103
./wavs/speakers/AvR9dePW88IynbaE/e9218970-4520-11e9-a843-8db76f4b5e29.wav,Washroom heat up,increase,heat,washroom,6437,25845
./wavs/speakers/AvR9dePW88IynbaE/ec5193b0-4520-11e9-a843-8db76f4b5e29.wav,Increase the temperature in the washroom,increase,heat,washroom,7543,41265
./wavs/speakers/AvR9dePW88IynbaE/efc49a60-4520-11e9-a843-8db76f4b5e29.wav,Increase the heating in the washroom,increase,heat,washroom,6719,38716
./wavs/speakers/AvR9dePW88IynbaE/f2e45b80-4521-11e9-a843-8db76f4b5e29.wav,Set my phone's language to Chinese,change language,Chinese,none,7987,44244
./wavs/speakers/AvR9dePW88IynbaE/f2fa49f0-4520-11e9-a843-8db76f4b5e29.wav,Turn up the bathroom temperature,increase,heat,washroom,7756,38349
./wavs/speakers/AvR9dePW88IynbaE/f4dfcb70-4523-11e9-a843-8db76f4b5e29.wav,Turn the temperature in the bedroom down,decrease,heat,bedroom,3028,34389
./wavs/speakers/AvR9dePW88IynbaE/f5c33880-4521-11e9-a843-8db76f4b5e29.wav,Set my phone's language to German,change language,German,none,5558,36570
./wavs/speakers/AvR9dePW88IynbaE/f5c82c70-451f-11e9-a843-8db76f4b5e29.wav,Bathroom lights on,activate,lights,washroom,9765,28209
./wavs/speakers/AvR9dePW88IynbaE/f62ee810-4520-11e9-a843-8db76f4b5e29.wav,Turn the temperature up in the bathroom,increase,heat,washroom,8139,40846
./wavs/speakers/AvR9dePW88IynbaE/f7bf92d0-4523-11e9-a843-8db76f4b5e29.wav,Turn down the bedroom heat,decrease,heat,bedroom,7873,29256
./wavs/speakers/AvR9dePW88IynbaE/f8ae2370-4521-11e9-a843-8db76f4b5e29.wav,Set my phone's language to Korean,change language,Korean,none,5908,38159
./wavs/speakers/AvR9dePW88IynbaE/f90d01c0-4520-11e9-a843-8db76f4b5e29.wav,Turn up the heat in the bathroom,increase,heat,washroom,7418,36483
./wavs/speakers/AvR9dePW88IynbaE/fa45a170-4523-11e9-a843-8db76f4b5e29.wav,Turn the bedroom heat down,decrease,heat,bedroom,7581,32321
./wavs/speakers/AvR9dePW88IynbaE/fbacbd70-4521-11e9-a843-8db76f4b5e29.wav,Set my phone's language to English,change language,English,none,6669,39300
./wavs/speakers/AvR9dePW88IynbaE/fc6aabb0-4520-11e9-a843-8db76f4b5e29.wav,Turn the heat up in the bathroom,increase,heat,washroom,13064,46672
./wavs/speakers/AvR9dePW88IynbaE/fc7f64d0-4523-11e9-a843-8db76f4b5e29.wav,Bedroom heat down,decrease,heat,bedroom,8931,27222
./wavs/speakers/AvR9dePW88IynbaE/ff02db60-4523-11e9-a843-8db76f4b5e29.wav,Decrease the temperature in the bedroom,decrease,heat,bedroom,6201,35266
./wavs/speakers/AvR9dePW88IynbaE/ff04de90-4520-11e9-a843-8db76f4b5e29.wav,Bathroom heat up,increase,heat,washroom,8008,27280
./wavs/speakers/AvR9dePW88IynbaE/ff0e49e0-451f-11e9-a843-8db76f4b5e29.wav,Turn the lights off in the kitchen,deactivate,lights,kitchen,9892,38655
./wavs/speakers/AY5e3mMgZkIyG3Ox/00ca6920-446d-11e9-beaa-1f3e1eab7bff.wav,Switch off the lights in the kitchen,deactivate,lights,kitchen,4989,34251
./wavs/speakers/AY5e3mMgZkIyG3Ox/015ca190-446e-11e9-beaa-1f3e1eab7bff.wav,Turn down the heat in the washroom,decrease,heat,washroom,6823,36130
./wavs/speakers/AY5e3mMgZkIyG3Ox/01d0d210-446c-11e9-beaa-1f3e1eab7bff.wav,Fetch the newspaper,bring,newspaper,none,6656,23024
./wavs/speakers/AY5e3mMgZkIyG3Ox/03957000-446d-11e9-beaa-1f3e1eab7bff.wav,Switch the lights off in the kitchen,deactivate,lights,kitchen,7143,38120
./wavs/speakers/AY5e3mMgZkIyG3Ox/03c54f10-446c-11e9-beaa-1f3e1eab7bff.wav,Bring me some juice,bring,juice,none,8711,26364
./wavs/speakers/AY5e3mMgZkIyG3Ox/03c64e90-446e-11e9-beaa-1f3e1eab7bff.wav,Turn the heat down in the washroom,decrease,heat,washroom,6913,35459
./wavs/speakers/AY5e3mMgZkIyG3Ox/05d3c740-446d-11e9-beaa-1f3e1eab7bff.wav,Lights off in the kitchen,deactivate,lights,kitchen,7891,28870
./wavs/speakers/AY5e3mMgZkIyG3Ox/05edad50-446c-11e9-beaa-1f3e1eab7bff.wav,Get me some juice,bring,juice,none,7736,26637
./wavs/speakers/AY5e3mMgZkIyG3Ox/064a1340-446e-11e9-beaa-1f3e1eab7bff.wav,Decrease the temperature in the washroom,decrease,heat,washroom,8068,37057
./wavs/speakers/AY5e3mMgZkIyG3Ox/07cbbc20-446c-11e9-beaa-1f3e1eab7bff.wav,Bring some juice,bring,juice,none,6617,23138
./wavs/speakers/AY5e3mMgZkIyG3Ox/07e5b750-446d-11e9-beaa-1f3e1eab7bff.wav,Kitchen lights off,deactivate,lights,kitchen,8765,25985
./wavs/speakers/AY5e3mMgZkIyG3Ox/08d7c300-446e-11e9-beaa-1f3e1eab7bff.wav,Decrease the heating in the washroom,decrease,heat,washroom,9016,35145
./wavs/speakers/AY5e3mMgZkIyG3Ox/099fb8d0-446c-11e9-beaa-1f3e1eab7bff.wav,Bring juice,bring,juice,none,8065,21909
./wavs/speakers/AY5e3mMgZkIyG3Ox/0a4a3430-446d-11e9-beaa-1f3e1eab7bff.wav,Turn off the lights in the bedroom,deactivate,lights,bedroom,9866,35503
./wavs/speakers/AY5e3mMgZkIyG3Ox/0b1493a0-446e-11e9-beaa-1f3e1eab7bff.wav,Washroom heat down,decrease,heat,washroom,9217,27222
./wavs/speakers/AY5e3mMgZkIyG3Ox/0bd5aba0-446c-11e9-beaa-1f3e1eab7bff.wav,Go get me some juice,bring,juice,none,7736,29335
./wavs/speakers/AY5e3mMgZkIyG3Ox/0c2300f0-446f-11e9-a9a5-5dbec3b8816a.wav,Fetch my socks,bring,socks,none,6390,22316
./wavs/speakers/AY5e3mMgZkIyG3Ox/0c3e26e0-446b-11e9-beaa-1f3e1eab7bff.wav,Turn the sound up,increase,volume,none,7063,21251
./wavs/speakers/AY5e3mMgZkIyG3Ox/0cac4010-446d-11e9-beaa-1f3e1eab7bff.wav,Turn the bedroom lights off,deactivate,lights,bedroom,11483,35705
./wavs/speakers/AY5e3mMgZkIyG3Ox/0d5b0130-446e-11e9-beaa-1f3e1eab7bff.wav,Turn down the bathroom temperature,decrease,heat,washroom,7454,30798
./wavs/speakers/AY5e3mMgZkIyG3Ox/0de578d0-446c-11e9-beaa-1f3e1eab7bff.wav,Bring me my socks,bring,socks,none,9519,27597
./wavs/speakers/AY5e3mMgZkIyG3Ox/0e9a1b70-446f-11e9-a9a5-5dbec3b8816a.wav,Bring me my shoes,bring,shoes,none,7752,23945
./wavs/speakers/AY5e3mMgZkIyG3Ox/100587c0-446e-11e9-beaa-1f3e1eab7bff.wav,Turn the temperature down in the bathroom,decrease,heat,washroom,4987,36296
./wavs/speakers/AY5e3mMgZkIyG3Ox/11323d60-446d-11e9-beaa-1f3e1eab7bff.wav,Switch off the lights in the bedroom,deactivate,lights,bedroom,5575,31174
./wavs/speakers/AY5e3mMgZkIyG3Ox/11ab5310-446f-11e9-a9a5-5dbec3b8816a.wav,Get me my shoes,bring,shoes,none,6710,23772
./wavs/speakers/AY5e3mMgZkIyG3Ox/12562e80-446e-11e9-beaa-1f3e1eab7bff.wav,Turn down the heat in the bathroom,decrease,heat,washroom,6160,33512
./wavs/speakers/AY5e3mMgZkIyG3Ox/1370d0d0-446f-11e9-a9a5-5dbec3b8816a.wav,Bring shoes,bring,shoes,none,6220,19199
./wavs/speakers/AY5e3mMgZkIyG3Ox/13877800-446d-11e9-beaa-1f3e1eab7bff.wav,Switch the bedroom lights off,deactivate,lights,bedroom,8832,33220
./wavs/speakers/AY5e3mMgZkIyG3Ox/14dadd90-446e-11e9-beaa-1f3e1eab7bff.wav,Turn the heat down in the bathroom,decrease,heat,washroom,8253,36178
./wavs/speakers/AY5e3mMgZkIyG3Ox/157ddee0-446f-11e9-a9a5-5dbec3b8816a.wav,Bring my shoes,bring,shoes,none,6050,21012
./wavs/speakers/AY5e3mMgZkIyG3Ox/159aeeb0-446d-11e9-beaa-1f3e1eab7bff.wav,Lights off in the bedroom,deactivate,lights,bedroom,6466,25642
./wavs/speakers/AY5e3mMgZkIyG3Ox/16101420-446c-11e9-beaa-1f3e1eab7bff.wav,Go get me my socks,bring,socks,none,9121,34813
./wavs/speakers/AY5e3mMgZkIyG3Ox/16d24820-446b-11e9-beaa-1f3e1eab7bff.wav,Decrease volume,decrease,volume,none,7629,21573
./wavs/speakers/AY5e3mMgZkIyG3Ox/177d74e0-446e-11e9-beaa-1f3e1eab7bff.wav,Decrease the temperature in the bathroom,decrease,heat,washroom,7517,37919
./wavs/speakers/AY5e3mMgZkIyG3Ox/1792c710-446d-11e9-beaa-1f3e1eab7bff.wav,Bedroom lights off,deactivate,lights,bedroom,6535,26637
./wavs/speakers/AY5e3mMgZkIyG3Ox/17f9e2c0-446c-11e9-beaa-1f3e1eab7bff.wav,Fetch my socks,bring,socks,none,8154,25216
./wavs/speakers/AY5e3mMgZkIyG3Ox/18d9b0e0-446b-11e9-beaa-1f3e1eab7bff.wav,Turn volume down,decrease,volume,none,6415,23772
./wavs/speakers/AY5e3mMgZkIyG3Ox/19f01800-446d-11e9-beaa-1f3e1eab7bff.wav,Turn off the washroom lights,deactivate,lights,washroom,8356,31269
./wavs/speakers/AY5e3mMgZkIyG3Ox/19f7d5a0-446c-11e9-beaa-1f3e1eab7bff.wav,Bring me my shoes,bring,shoes,none,10720,29656
./wavs/speakers/AY5e3mMgZkIyG3Ox/1a45bca0-446e-11e9-beaa-1f3e1eab7bff.wav,Decrease the heating in the bathroom,decrease,heat,washroom,8114,35670
./wavs/speakers/AY5e3mMgZkIyG3Ox/1aa26620-446f-11e9-a9a5-5dbec3b8816a.wav,Go get me my shoes,bring,shoes,none,5986,27872
./wavs/speakers/AY5e3mMgZkIyG3Ox/1b0ac1b0-446b-11e9-beaa-1f3e1eab7bff.wav,Turn sound down,decrease,volume,none,10179,26427
./wavs/speakers/AY5e3mMgZkIyG3Ox/1c337850-446d-11e9-beaa-1f3e1eab7bff.wav,Switch off the washroom lights,deactivate,lights,washroom,5376,31672
./wavs/speakers/AY5e3mMgZkIyG3Ox/1c552690-446c-11e9-beaa-1f3e1eab7bff.wav,Get me my shoes,bring,shoes,none,13214,33110
./wavs/speakers/AY5e3mMgZkIyG3Ox/1c7fa710-446e-11e9-beaa-1f3e1eab7bff.wav,Bathroom heat down,decrease,heat,washroom,9154,26454
./wavs/speakers/AY5e3mMgZkIyG3Ox/1d0a1750-446f-11e9-a9a5-5dbec3b8816a.wav,Fetch my shoes,bring,shoes,none,4151,22741
./wavs/speakers/AY5e3mMgZkIyG3Ox/1d9cde40-446b-11e9-beaa-1f3e1eab7bff.wav,Decrease audio volume,decrease,volume,none,6030,30809
./wavs/speakers/AY5e3mMgZkIyG3Ox/1e4da5c0-446d-11e9-beaa-1f3e1eab7bff.wav,Lights off in the washroom,deactivate,lights,washroom,7427,29763
